qualified_name,path,line,folder,platform,owner,risk,status,interaction,complexity,callers,calls,shared_state
ControlInicializacionPCNT::Canal.etapaFallida,include/ControlInicializacionPCNT.h,19,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlInicializacionPCNT::Canal.codigoError,include/ControlInicializacionPCNT.h,20,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlInicializacionPCNT.registrar,include/ControlInicializacionPCNT.h,23,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,3,,,
ControlInicializacionPCNT.todosListos,include/ControlInicializacionPCNT.h,33,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,3,pcntInicializados,,
ControlInicializacionPCNT.textoEtapa,include/ControlInicializacionPCNT.h,39,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,8,setup_Sensores,,
ControlManual::SalidaPWM.izquierdo,include/ControlManual.h,9,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlManual::SalidaPWM.derecho,include/ControlManual.h,10,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlManual.mezclar,include/ControlManual.h,13,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,7,,,
ControlManual.leaseVigente,include/ControlManual.h,26,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,2,,,
ControlManual.esperaPrimerFrameVigente,include/ControlManual.h,30,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlManual.acercar,include/ControlManual.h,35,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,6,,,
ControlRuta::ErroresTrayectoria.longitudinalCm,include/ControlRuta.h,12,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlRuta::ErroresTrayectoria.lateralCm,include/ControlRuta.h,13,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlRuta::ErroresTrayectoria.euclidianoCm,include/ControlRuta.h,14,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlRuta::EstadoPI.integralGradoS,include/ControlRuta.h,18,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlRuta::SalidaPI.p,include/ControlRuta.h,22,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlRuta::SalidaPI.i,include/ControlRuta.h,23,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlRuta::SalidaPI.d,include/ControlRuta.h,24,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlRuta::SalidaPI.total,include/ControlRuta.h,25,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlRuta::SalidaPI.integralGradoS,include/ControlRuta.h,26,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlRuta.limitar,include/ControlRuta.h,36,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,3,actualizarPI; balancearGiroDiferencial; correccionLateralRumboDeg; distanciaFrenoPrevista,,
ControlRuta.normalizar360,include/ControlRuta.h,40,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,2,calCuenta; calTorque; controlarAvance; controlarCalibracion; errorAngularDeg; iniciarGiroAbsoluto; iniciarPaso; iniciarRecuperacionEndpoint; rumboCuerpoParaTrayecto,,
ControlRuta.errorAngularDeg,include/ControlRuta.h,45,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,3,reversaAutomatica,normalizar360,
ControlRuta.reversaAutomatica,include/ControlRuta.h,52,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,iniciarPaso; iniciarRecuperacionEndpoint,errorAngularDeg,
ControlRuta.rumboCuerpoParaTrayecto,include/ControlRuta.h,57,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,2,controlarAvance; iniciarPaso; iniciarRecuperacionEndpoint,normalizar360,
ControlRuta.correccionLateralParaDireccion,include/ControlRuta.h,61,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,controlarAvance,,
ControlRuta.frenarLadoIzquierdoParaRumbo,include/ControlRuta.h,70,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,controlarAvance,,
ControlRuta.distanciaPorTick,include/ControlRuta.h,74,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,2,controlarAsentamientoFinal; controlarAvance; controlarGiro,,
ControlRuta.distanciaFrenoPrevista,include/ControlRuta.h,80,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,controlarAvance,limitar,
ControlRuta::CorreccionICR.dxCm,include/ControlRuta.h,95,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlRuta::CorreccionICR.dyCm,include/ControlRuta.h,96,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlRuta.corregirTraslacionParasita,include/ControlRuta.h,99,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,corregirTraslacionParasitaGlobal,,
ControlRuta.corregirTraslacionParasitaGlobal,include/ControlRuta.h,110,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,aplicarCorreccionICR,corregirTraslacionParasita,
ControlRuta.calcularErroresTrayectoriaAnclado,include/ControlRuta.h,127,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,actualizarErroresTrayectoria; calcularErroresTrayectoria,,
ControlRuta.calcularErroresTrayectoria,include/ControlRuta.h,148,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,calcularErroresTrayectoriaAnclado,
ControlRuta.correccionLateralRumboDeg,include/ControlRuta.h,161,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,controlarAvance,limitar,
ControlRuta.actualizarPI,include/ControlRuta.h,168,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,6,controlarAvance,limitar,estado
ControlRuta.endpointAceptable,include/ControlRuta.h,192,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,3,objetivoAbsolutoAlcanzado,,
ControlRuta.agotoIntentosEndpoint,include/ControlRuta.h,200,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,decidirEndpoint,,
ControlRuta.decidirEndpoint,include/ControlRuta.h,204,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,4,decidirEndpointSeguro,agotoIntentosEndpoint,
ControlRuta.decidirEndpointSeguro,include/ControlRuta.h,216,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,3,iniciarRecuperacionEndpoint,decidirEndpoint,
ControlRuta::SalidaGiroBilateral.pwmL,include/ControlRuta.h,229,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlRuta::SalidaGiroBilateral.pwmR,include/ControlRuta.h,230,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlRuta::SalidaGiroBilateral.compensacionPwm,include/ControlRuta.h,231,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlRuta::SalidaGiroBilateral.desplazamientoCentroCm,include/ControlRuta.h,232,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlRuta.balancearGiroDiferencial,include/ControlRuta.h,238,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,6,controlarGiro,limitar,
ControlSeguridad.imuApta,include/ControlSeguridad.h,11,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,2,,,
ControlSeguridad.estopSolicitado,include/ControlSeguridad.h,15,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,procesarComandos,,
ControlSeguridad.encoderEsOutlier,include/ControlSeguridad.h,19,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,clasificarEncoders; detectarOutliers,,
ControlSeguridad.deltaEncoderPlausible,include/ControlSeguridad.h,24,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,3,,,
ControlSeguridad.saturarDeltaEncoder,include/ControlSeguridad.h,28,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,4,,,
ControlSeguridad::ClasificacionEncoders.confiable,include/ControlSeguridad.h,36,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlSeguridad::ClasificacionEncoders.mediana,include/ControlSeguridad.h,37,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlSeguridad::ClasificacionEncoders.modoDegradado,include/ControlSeguridad.h,38,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlSeguridad::ClasificacionEncoders.ladoIzquierdoValido,include/ControlSeguridad.h,39,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlSeguridad::ClasificacionEncoders.ladoDerechoValido,include/ControlSeguridad.h,40,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlSeguridad.medianaCuatro,include/ControlSeguridad.h,46,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,4,actualizarSaludEncoders; clasificarEncoders; mediana4,,
ControlSeguridad.clasificarEncoders,include/ControlSeguridad.h,60,firmware/include,ESP32-S3,ESP32 / tiempo real,Alto,interno,síncrona,14,completarPausaReeval,encoderEsOutlier; medianaCuatro,
ControlSeguridad.promedioConfiableLado,include/ControlSeguridad.h,106,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,10,actualizarSaludEncoders; controlarGiro; evaluarEncoders; promedioLado; promediosConfiableAcotados,,
ControlSeguridad.acotarLadoFuenteUnica,include/ControlSeguridad.h,130,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,4,promediosConfiableAcotados,,
ControlSeguridad::PromediosLado.izquierdo,include/ControlSeguridad.h,138,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlSeguridad::PromediosLado.derecho,include/ControlSeguridad.h,139,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlSeguridad.promediosConfiableAcotados,include/ControlSeguridad.h,144,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,5,actualizarOdometria,acotarLadoFuenteUnica; promedioConfiableLado,
ControlSeguridad.mediaEncodersSaludables,include/ControlSeguridad.h,166,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,4,estimarTicksAvance,,
ControlSeguridad.ladoEnStall,include/ControlSeguridad.h,179,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,3,auditarSalud,,
ControlSeguridad.fuentesPorLadoValidas,include/ControlSeguridad.h,184,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,4,hayPorLado,,
ControlSeguridad.encoderSinRespuestaAislada,include/ControlSeguridad.h,192,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,3,actualizarSaludEncoders,,
ControlSeguridad.nivelAntiFriccion8Bit,include/ControlSeguridad.h,197,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,3,pwmAntiFriccion,,
ControlSeguridad.movimientoAntiFriccionConfirmado,include/ControlSeguridad.h,204,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,2,controlarAntiFriccion,,
ControlSeguridad.stopDebePreservarFallo,include/ControlSeguridad.h,209,firmware/include,ESP32-S3,ESP32 / tiempo real,Medio,interno,síncrona,2,cancelarMovimiento,,parada/cierre
ControlSeguridad::EstadoVigilanciaDivergenciaGiro.menorErrorAbs,include/ControlSeguridad.h,214,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlSeguridad::EstadoVigilanciaDivergenciaGiro.inicioDivergenciaMs,include/ControlSeguridad.h,215,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlSeguridad::EstadoVigilanciaDivergenciaGiro.reiniciar,include/ControlSeguridad.h,217,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,controlarGiro; frenarMotores; iniciarBaseGiro,,
ControlSeguridad.evaluarDivergenciaGiro,include/ControlSeguridad.h,223,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,6,controlarGiro,,estado
ControlTorque::Registro.secuencia,include/ControlTorque.h,14,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,Registro,,
ControlTorque::Registro.pwmPositivo8,include/ControlTorque.h,15,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,Registro,,
ControlTorque::Registro.pwmNegativo8,include/ControlTorque.h,16,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,Registro,,
ControlTorque::Registro.polaridadPositiva,include/ControlTorque.h,17,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,Registro,,
ControlTorque::Registro.polaridadNegativa,include/ControlTorque.h,18,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,Registro,,
ControlTorque::Registro.pwmPositivoDerecho8,include/ControlTorque.h,19,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,Registro,,
ControlTorque::Registro.pwmNegativoDerecho8,include/ControlTorque.h,20,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,Registro,,
ControlTorque::Registro.Registro,include/ControlTorque.h,22,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,polaridadNegativa; polaridadPositiva; pwmNegativo8; pwmNegativoDerecho8; pwmPositivo8; pwmPositivoDerecho8; secuencia,
ControlTorque::Historial.registros,include/ControlTorque.h,32,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlTorque::Historial.cantidad,include/ControlTorque.h,33,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlTorque::Historial.siguienteSecuencia,include/ControlTorque.h,34,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
ControlTorque.registroValido,include/ControlTorque.h,37,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,14,agregar; leerArchivo; solicitarGuardarTorque,,
ControlTorque.agregar,include/ControlTorque.h,48,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,5,leerArchivo; solicitarGuardarTorque,registroValido,
ControlTorque.promedioDireccion,include/ControlTorque.h,61,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,6,recalcularDiagnostico,,
ControlTorque.baseDesdePromedio,include/ControlTorque.h,73,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,3,baseParaPolaridad; recalcularDiagnostico,,
ControlTorque.baseParaPolaridad,include/ControlTorque.h,80,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,7,baseTorqueParaPolaridad8,baseDesdePromedio,
ControlTorque.iguales,include/ControlTorque.h,96,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,10,guardarAtomico,,
EventoRed.tipo,include/Eventos.h,14,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
EventoRed.seq,include/Eventos.h,15,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
EventoRed.run_id,include/Eventos.h,16,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
EventoRed.detalle,include/Eventos.h,17,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
EventoRed.progreso,include/Eventos.h,18,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
DiagnosticoMemoriaTorque.montada,include/MemoriaTorque.h,6,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
DiagnosticoMemoriaTorque.cargada,include/MemoriaTorque.h,7,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
DiagnosticoMemoriaTorque.persistenciaPendiente,include/MemoriaTorque.h,8,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
DiagnosticoMemoriaTorque.cantidad,include/MemoriaTorque.h,9,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
DiagnosticoMemoriaTorque.promedioPositivo8,include/MemoriaTorque.h,10,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
DiagnosticoMemoriaTorque.promedioNegativo8,include/MemoriaTorque.h,11,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
DiagnosticoMemoriaTorque.promedioPositivoDerecho8,include/MemoriaTorque.h,12,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
DiagnosticoMemoriaTorque.promedioNegativoDerecho8,include/MemoriaTorque.h,13,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
DiagnosticoMemoriaTorque.basePositiva8,include/MemoriaTorque.h,14,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
DiagnosticoMemoriaTorque.baseNegativa8,include/MemoriaTorque.h,15,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
DiagnosticoMemoriaTorque.basePositivaDerecha8,include/MemoriaTorque.h,16,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
DiagnosticoMemoriaTorque.baseNegativaDerecha8,include/MemoriaTorque.h,17,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
DiagnosticoMemoriaTorque.estado,include/MemoriaTorque.h,18,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,estado
PoseEstimator.getX,include/PoseEstimator.h,21,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,actualizarErroresTrayectoria; iniciarAvance; iniciarPaso,,
PoseEstimator.getY,include/PoseEstimator.h,22,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,interno,síncrona,1,actualizarErroresTrayectoria; iniciarAvance; iniciarPaso,,
PoseEstimator.getThetaRad,include/PoseEstimator.h,23,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.getThetaDeg,include/PoseEstimator.h,24,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.getArcoCentroGiroCm,include/PoseEstimator.h,28,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.getTraslacionGiroXCm,include/PoseEstimator.h,29,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.getTraslacionGiroYCm,include/PoseEstimator.h,30,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.x_global,include/PoseEstimator.h,33,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.y_global,include/PoseEstimator.h,34,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.theta_rad,include/PoseEstimator.h,35,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.last_pulsos_FL,include/PoseEstimator.h,37,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.last_pulsos_FR,include/PoseEstimator.h,38,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.last_pulsos_BL,include/PoseEstimator.h,39,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.last_pulsos_BR,include/PoseEstimator.h,40,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.cm_por_pulso,include/PoseEstimator.h,42,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.ultimo_signo_l,include/PoseEstimator.h,43,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.ultimo_signo_r,include/PoseEstimator.h,44,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.arco_centro_giro_cm,include/PoseEstimator.h,45,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.traslacion_giro_x_cm,include/PoseEstimator.h,46,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.traslacion_giro_y_cm,include/PoseEstimator.h,47,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
PoseEstimator.DISTANCIA_EJES_CM,include/PoseEstimator.h,49,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
Seguridad.inicio_movimiento_ms,include/Seguridad.h,25,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
Seguridad.pulsos_movimiento_iniciales,include/Seguridad.h,26,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
Seguridad.inicio_ventana_encoder_ms,include/Seguridad.h,27,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
Seguridad.pulsos_ventana_encoder,include/Seguridad.h,28,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
Seguridad.pulsos_lado_anteriores,include/Seguridad.h,29,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
Seguridad.ultimo_progreso_lado_ms,include/Seguridad.h,30,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.pulsosFL,include/Sensores.h,6,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.pulsosFR,include/Sensores.h,7,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.pulsosBL,include/Sensores.h,8,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.pulsosBR,include/Sensores.h,9,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.delta_pulsos_filtrado_FL,include/Sensores.h,10,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.delta_pulsos_filtrado_FR,include/Sensores.h,11,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.delta_pulsos_filtrado_BL,include/Sensores.h,12,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.delta_pulsos_filtrado_BR,include/Sensores.h,13,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.velocidad_filtrada_L_cm_s,include/Sensores.h,14,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.velocidad_filtrada_R_cm_s,include/Sensores.h,15,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.imu_deltaZ_rad,include/Sensores.h,16,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.gyro_z_filtrado_rad_s,include/Sensores.h,17,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.gyro_z_offset_rad_s,include/Sensores.h,18,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.yaw_integrado_deg,include/Sensores.h,19,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.timestamp_ms,include/Sensores.h,20,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.timestamp_us,include/Sensores.h,21,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.mpu_present,include/Sensores.h,22,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.mpu_stale,include/Sensores.h,23,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.mpu_calibrated,include/Sensores.h,24,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.fuente5vOk,include/Sensores.h,25,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
SensorSnapshot.sequence,include/Sensores.h,26,firmware/include,ESP32-S3,ESP32 / tiempo real,Bajo,sin llamada interna detectada,síncrona,1,,,
